Time,Susceptible,Infected,Recovered,Phase,S_ratio,I_ratio,R_ratio
532.7,99161934.6,71759.6,25766305.8,hammer,0.793295,0.000574,0.206130
532.8,99161121.3,71547.7,25767330.9,hammer,0.793289,0.000572,0.206139
532.9,99160310.5,71336.4,25768353.1,hammer,0.793282,0.000571,0.206147
533.0,99159502.1,71125.8,25769372.1,hammer,0.793276,0.000569,0.206155
533.1,99158696.0,70915.7,25770388.2,hammer,0.793270,0.000567,0.206163
533.2,99157892.4,70706.3,25771401.3,hammer,0.793263,0.000566,0.206171
533.3,99157091.1,70497.5,25772411.4,hammer,0.793257,0.000564,0.206179
533.4,99156292.2,70289.3,25773418.5,hammer,0.793250,0.000562,0.206187
533.5,99155495.7,70081.7,25774422.6,hammer,0.793244,0.000561,0.206195
533.6,99154701.5,69874.7,25775423.8,hammer,0.793238,0.000559,0.206203
533.7,99153909.7,69668.3,25776422.0,hammer,0.793231,0.000557,0.206211
533.8,99153120.3,69462.5,25777417.3,hammer,0.793225,0.000556,0.206219
533.9,99152333.1,69257.3,25778409.6,hammer,0.793219,0.000554,0.206227
534.0,99151548.3,69052.7,25779399.0,hammer,0.793212,0.000552,0.206235
534.1,99150765.8,68848.7,25780385.4,hammer,0.793206,0.000551,0.206243
534.2,99149985.7,68645.3,25781369.0,hammer,0.793200,0.000549,0.206251
534.3,99149207.8,68442.5,25782349.6,hammer,0.793194,0.000548,0.206259
534.4,99148432.3,68240.3,25783327.4,hammer,0.793187,0.000546,0.206267
534.5,99147659.0,68038.7,25784302.3,hammer,0.793181,0.000544,0.206274
534.6,99146888.1,67837.7,25785274.2,hammer,0.793175,0.000543,0.206282
534.7,99146119.4,67637.2,25786243.3,hammer,0.793169,0.000541,0.206290
534.8,99145353.0,67437.4,25787209.6,hammer,0.793163,0.000539,0.206298
534.9,99144588.9,67238.1,25788173.0,hammer,0.793157,0.000538,0.206305
535.0,99143827.0,67039.4,25789133.5,hammer,0.793151,0.000536,0.206313
535.1,99143067.4,66841.3,25790091.2,hammer,0.793145,0.000535,0.206321
535.2,99142310.1,66643.8,25791046.1,hammer,0.793138,0.000533,0.206328
535.3,99141555.0,66446.9,25791998.2,hammer,0.793132,0.000532,0.206336
535.4,99140802.1,66250.5,25792947.4,hammer,0.793126,0.000530,0.206344
535.5,99140051.4,66054.7,25793893.8,hammer,0.793120,0.000528,0.206351
535.6,99139303.0,65859.5,25794837.5,hammer,0.793114,0.000527,0.206359
535.7,99138556.8,65664.9,25795778.3,hammer,0.793108,0.000525,0.206366
535.8,99137812.8,65470.8,25796716.4,hammer,0.793103,0.000524,0.206374
535.9,99137071.0,65277.3,25797651.7,hammer,0.793097,0.000522,0.206381
536.0,99136331.5,65084.3,25798584.2,hammer,0.793091,0.000521,0.206389
536.1,99135594.1,64891.9,25799514.0,hammer,0.793085,0.000519,0.206396
536.2,99134858.9,64700.1,25800441.0,hammer,0.793079,0.000518,0.206404
536.3,99134125.8,64508.9,25801365.3,hammer,0.793073,0.000516,0.206411
536.4,99133395.0,64318.2,25802286.9,hammer,0.793067,0.000515,0.206418
536.5,99132666.3,64128.0,25803205.7,hammer,0.793061,0.000513,0.206426
536.6,99131939.7,63938.5,25804121.8,hammer,0.793056,0.000512,0.206433
536.7,99131215.4,63749.4,25805035.2,hammer,0.793050,0.000510,0.206440
536.8,99130493.1,63561.0,25805945.9,hammer,0.793044,0.000508,0.206448
536.9,99129773.0,63373.0,25806853.9,hammer,0.793038,0.000507,0.206455
537.0,99129055.1,63185.7,25807759.3,hammer,0.793032,0.000505,0.206462
537.1,99128339.2,62998.9,25808661.9,hammer,0.793027,0.000504,0.206469
537.2,99127625.5,62812.6,25809561.9,hammer,0.793021,0.000503,0.206476
537.3,99126913.9,62626.9,25810459.2,hammer,0.793015,0.000501,0.206484
537.4,99126204.4,62441.7,25811353.9,hammer,0.793010,0.000500,0.206491
537.5,99125497.1,62257.0,25812245.9,hammer,0.793004,0.000498,0.206498
537.6,99124791.8,62072.9,25813135.3,hammer,0.792998,0.000497,0.206505
537.7,99124088.6,61889.4,25814022.0,hammer,0.792993,0.000495,0.206512
537.8,99123387.5,61706.4,25814906.2,hammer,0.792987,0.000494,0.206519
537.9,99122688.4,61523.9,25815787.7,hammer,0.792982,0.000492,0.206526
538.0,99121991.5,61341.9,25816666.6,hammer,0.792976,0.000491,0.206533
538.1,99121296.6,61160.5,25817542.9,hammer,0.792970,0.000489,0.206540
538.2,99120603.7,60979.6,25818416.6,hammer,0.792965,0.000488,0.206547
538.3,99119913.0,60799.3,25819287.8,hammer,0.792959,0.000486,0.206554
538.4,99119224.2,60619.4,25820156.3,hammer,0.792954,0.000485,0.206561
538.5,99118537.5,60440.1,25821022.3,hammer,0.792948,0.000484,0.206568
538.6,99117852.9,60261.4,25821885.8,hammer,0.792943,0.000482,0.206575
538.7,99117170.3,60083.1,25822746.6,hammer,0.792937,0.000481,0.206582
538.8,99116489.7,59905.4,25823605.0,hammer,0.792932,0.000479,0.206589
538.9,99115811.1,59728.2,25824460.8,hammer,0.792926,0.000478,0.206596
539.0,99115134.5,59551.5,25825314.0,hammer,0.792921,0.000476,0.206603
539.1,99114459.9,59375.3,25826164.7,hammer,0.792916,0.000475,0.206609
539.2,99113787.4,59199.7,25827013.0,hammer,0.792910,0.000474,0.206616
539.3,99113116.8,59024.5,25827858.7,hammer,0.792905,0.000472,0.206623
539.4,99112448.2,58849.9,25828701.9,hammer,0.792900,0.000471,0.206630
539.5,99111781.6,58675.8,25829542.6,hammer,0.792894,0.000469,0.206636
539.6,99111117.0,58502.2,25830380.8,hammer,0.792889,0.000468,0.206643
539.7,99110454.3,58329.1,25831216.6,hammer,0.792884,0.000467,0.206650
539.8,99109793.7,58156.5,25832049.8,hammer,0.792878,0.000465,0.206656
539.9,99109134.9,57984.4,25832880.6,hammer,0.792873,0.000464,0.206663
540.0,99108478.1,57812.9,25833709.0,hammer,0.792868,0.000463,0.206670
540.1,99107823.3,57641.8,25834534.9,hammer,0.792863,0.000461,0.206676
540.2,99107170.4,57471.2,25835358.3,hammer,0.792857,0.000460,0.206683
540.3,99106519.5,57301.2,25836179.4,hammer,0.792852,0.000458,0.206689
540.4,99105870.5,57131.6,25836997.9,hammer,0.792847,0.000457,0.206696
540.5,99105223.4,56962.5,25837814.1,hammer,0.792842,0.000456,0.206703
540.6,99104578.2,56793.9,25838627.9,hammer,0.792837,0.000454,0.206709
540.7,99103934.9,56625.9,25839439.2,hammer,0.792831,0.000453,0.206716
540.8,99103293.6,56458.3,25840248.1,hammer,0.792826,0.000452,0.206722
540.9,99102654.1,56291.2,25841054.7,hammer,0.792821,0.000450,0.206728
541.0,99102016.6,56124.6,25841858.8,hammer,0.792816,0.000449,0.206735
541.1,99101380.9,55958.5,25842660.6,hammer,0.792811,0.000448,0.206741
541.2,99100747.1,55792.8,25843460.0,hammer,0.792806,0.000446,0.206748
541.3,99100115.2,55627.7,25844257.1,hammer,0.792801,0.000445,0.206754
541.4,99099485.2,55463.0,25845051.7,hammer,0.792796,0.000444,0.206760
541.5,99098857.1,55298.9,25845844.1,hammer,0.792791,0.000442,0.206767
541.6,99098230.8,55135.2,25846634.1,hammer,0.792786,0.000441,0.206773
541.7,99097606.3,54972.0,25847421.7,hammer,0.792781,0.000440,0.206779
541.8,99096983.8,54809.2,25848207.0,hammer,0.792776,0.000438,0.206786
541.9,99096363.0,54647.0,25848990.0,hammer,0.792771,0.000437,0.206792
542.0,99095744.1,54485.2,25849770.7,hammer,0.792766,0.000436,0.206798
542.1,99095127.1,54323.9,25850549.0,hammer,0.792761,0.000435,0.206804
542.2,99094511.8,54163.1,25851325.1,hammer,0.792756,0.000433,0.206811
542.3,99093898.4,54002.7,25852098.8,hammer,0.792751,0.000432,0.206817
542.4,99093286.9,53842.8,25852870.3,hammer,0.792746,0.000431,0.206823
542.5,99092677.1,53683.4,25853639.5,hammer,0.792741,0.000429,0.206829
542.6,99092069.1,53524.5,25854406.4,hammer,0.792737,0.000428,0.206835
542.7,99091463.0,53366.0,25855171.0,hammer,0.792732,0.000427,0.206841
542.8,99090858.6,53208.0,25855933.4,hammer,0.792727,0.000426,0.206847
542.9,99090256.1,53050.4,25856693.5,hammer,0.792722,0.000424,0.206854
543.0,99089655.3,52893.3,25857451.4,hammer,0.792717,0.000423,0.206860
543.1,99089056.3,52736.7,25858207.0,hammer,0.792712,0.000422,0.206866
543.2,99088459.1,52580.5,25858960.4,hammer,0.792708,0.000421,0.206872
543.3,99087863.7,52424.8,25859711.5,hammer,0.792703,0.000419,0.206878
543.4,99087270.0,52269.6,25860460.5,hammer,0.792698,0.000418,0.206884
543.5,99086678.1,52114.8,25861207.2,hammer,0.792693,0.000417,0.206890
543.6,99086087.9,51960.4,25861951.7,hammer,0.792689,0.000416,0.206896
543.7,99085499.5,51806.6,25862693.9,hammer,0.792684,0.000414,0.206902
543.8,99084912.8,51653.1,25863434.0,hammer,0.792679,0.000413,0.206907
543.9,99084327.9,51500.1,25864171.9,hammer,0.792675,0.000412,0.206913
544.0,99083744.7,51347.6,25864907.7,hammer,0.792670,0.000411,0.206919
544.1,99083163.3,51195.5,25865641.2,hammer,0.792665,0.000410,0.206925
544.2,99082583.6,51043.9,25866372.6,hammer,0.792661,0.000408,0.206931
544.3,99082005.6,50892.7,25867101.8,hammer,0.792656,0.000407,0.206937
544.4,99081429.3,50741.9,25867828.8,hammer,0.792651,0.000406,0.206943
544.5,99080854.7,50591.6,25868553.7,hammer,0.792647,0.000405,0.206948
544.6,99080281.8,50441.8,25869276.4,hammer,0.792642,0.000404,0.206954
544.7,99079710.6,50292.4,25869997.0,hammer,0.792638,0.000402,0.206960
544.8,99079141.2,50143.4,25870715.5,hammer,0.792633,0.000401,0.206966
544.9,99078573.4,49994.8,25871431.8,hammer,0.792629,0.000400,0.206971
545.0,99078007.3,49846.7,25872146.0,hammer,0.792624,0.000399,0.206977
545.1,99077442.8,49699.1,25872858.1,hammer,0.792620,0.000398,0.206983
545.2,99076880.1,49551.8,25873568.1,hammer,0.792615,0.000396,0.206989
545.3,99076319.0,49405.0,25874276.0,hammer,0.792611,0.000395,0.206994
545.4,99075759.6,49258.6,25874981.8,hammer,0.792606,0.000394,0.207000
545.5,99075201.8,49112.7,25875685.5,hammer,0.792602,0.000393,0.207005
545.6,99074645.7,48967.2,25876387.1,hammer,0.792597,0.000392,0.207011
545.7,99074091.3,48822.1,25877086.6,hammer,0.792593,0.000391,0.207017
545.8,99073538.5,48677.4,25877784.1,hammer,0.792588,0.000389,0.207022
545.9,99072987.3,48533.2,25878479.4,hammer,0.792584,0.000388,0.207028
546.0,99072437.8,48389.4,25879172.8,hammer,0.792580,0.000387,0.207033
546.1,99071889.9,48246.0,25879864.1,hammer,0.792575,0.000386,0.207039
546.2,99071343.7,48103.1,25880553.3,hammer,0.792571,0.000385,0.207044
546.3,99070799.0,47960.5,25881240.5,hammer,0.792566,0.000384,0.207050
546.4,99070256.0,47818.4,25881925.6,hammer,0.792562,0.000383,0.207055
546.5,99069714.6,47676.7,25882608.7,hammer,0.792558,0.000381,0.207061
546.6,99069174.8,47535.4,25883289.8,hammer,0.792553,0.000380,0.207066
546.7,99068636.6,47394.5,25883968.9,hammer,0.792549,0.000379,0.207072
546.8,99068100.0,47254.1,25884646.0,hammer,0.792545,0.000378,0.207077
546.9,99067564.9,47114.0,25885321.0,hammer,0.792541,0.000377,0.207083
547.0,99067031.5,46974.4,25885994.1,hammer,0.792536,0.000376,0.207088
547.1,99066499.7,46835.2,25886665.1,hammer,0.792532,0.000375,0.207093
547.2,99065969.4,46696.4,25887334.2,hammer,0.792528,0.000374,0.207099
547.3,99065440.7,46558.0,25888001.3,hammer,0.792524,0.000372,0.207104
547.4,99064913.6,46420.0,25888666.4,hammer,0.792519,0.000371,0.207109
547.5,99064388.1,46282.4,25889329.6,hammer,0.792515,0.000370,0.207115
547.6,99063864.1,46145.2,25889990.7,hammer,0.792511,0.000369,0.207120
547.7,99063341.6,46008.4,25890650.0,hammer,0.792507,0.000368,0.207125
547.8,99062820.7,45872.0,25891307.2,hammer,0.792503,0.000367,0.207130
547.9,99062301.4,45736.1,25891962.5,hammer,0.792498,0.000366,0.207136
548.0,99061783.6,45600.5,25892615.9,hammer,0.792494,0.000365,0.207141
548.1,99061267.4,45465.3,25893267.3,hammer,0.792490,0.000364,0.207146
548.2,99060752.6,45330.5,25893916.8,hammer,0.792486,0.000363,0.207151
548.3,99060239.4,45196.1,25894564.4,hammer,0.792482,0.000362,0.207157
548.4,99059727.8,45062.2,25895210.1,hammer,0.792478,0.000360,0.207162
548.5,99059217.6,44928.6,25895853.8,hammer,0.792474,0.000359,0.207167
548.6,99058709.0,44795.4,25896495.7,hammer,0.792470,0.000358,0.207172
548.7,99058201.8,44662.6,25897135.6,hammer,0.792466,0.000357,0.207177
548.8,99057696.2,44530.1,25897773.6,hammer,0.792462,0.000356,0.207182
548.9,99057192.1,44398.1,25898409.8,hammer,0.792458,0.000355,0.207187
549.0,99056689.5,44266.5,25899044.0,hammer,0.792454,0.000354,0.207192
549.1,99056188.3,44135.2,25899676.4,hammer,0.792450,0.000353,0.207197
549.2,99055688.7,44004.4,25900306.9,hammer,0.792446,0.000352,0.207202
549.3,99055190.5,43873.9,25900935.5,hammer,0.792442,0.000351,0.207207
549.4,99054693.9,43743.8,25901562.3,hammer,0.792438,0.000350,0.207212
549.5,99054198.7,43614.1,25902187.2,hammer,0.792434,0.000349,0.207217
549.6,99053704.9,43484.8,25902810.3,hammer,0.792430,0.000348,0.207222
549.7,99053212.7,43355.8,25903431.5,hammer,0.792426,0.000347,0.207227
549.8,99052721.9,43227.3,25904050.9,hammer,0.792422,0.000346,0.207232
549.9,99052232.5,43099.1,25904668.4,hammer,0.792418,0.000345,0.207237
550.0,99051744.6,42971.3,25905284.1,hammer,0.792414,0.000344,0.207242
550.1,99051258.2,42843.8,25905898.0,hammer,0.792410,0.000343,0.207247
550.2,99050773.2,42716.8,25906510.0,hammer,0.792406,0.000342,0.207252
550.3,99050289.6,42590.1,25907120.3,hammer,0.792402,0.000341,0.207257
550.4,99049807.5,42463.8,25907728.7,hammer,0.792398,0.000340,0.207262
550.5,99049326.8,42337.9,25908335.3,hammer,0.792395,0.000339,0.207267
550.6,99048847.6,42212.3,25908940.1,hammer,0.792391,0.000338,0.207272
550.7,99048369.7,42087.1,25909543.2,hammer,0.792387,0.000337,0.207276
550.8,99047893.3,41962.3,25910144.4,hammer,0.792383,0.000336,0.207281
550.9,99047418.3,41837.8,25910743.9,hammer,0.792379,0.000335,0.207286
551.0,99046944.7,41713.7,25911341.6,hammer,0.792376,0.000334,0.207291
551.1,99046472.5,41590.0,25911937.5,hammer,0.792372,0.000333,0.207295
551.2,99046001.7,41466.6,25912531.6,hammer,0.792368,0.000332,0.207300
551.3,99045532.4,41343.6,25913124.0,hammer,0.792364,0.000331,0.207305
551.4,99045064.4,41221.0,25913714.6,hammer,0.792361,0.000330,0.207310
551.5,99044597.8,41098.7,25914303.5,hammer,0.792357,0.000329,0.207314
551.6,99044132.6,40976.8,25914890.6,hammer,0.792353,0.000328,0.207319
551.7,99043668.7,40855.3,25915476.0,hammer,0.792349,0.000327,0.207324
551.8,99043206.3,40734.1,25916059.6,hammer,0.792346,0.000326,0.207328
551.9,99042745.2,40613.2,25916641.6,hammer,0.792342,0.000325,0.207333
552.0,99042285.5,40492.8,25917221.7,hammer,0.792338,0.000324,0.207338
552.1,99041827.2,40372.6,25917800.2,hammer,0.792335,0.000323,0.207342
552.2,99041370.2,40252.9,25918377.0,hammer,0.792331,0.000322,0.207347
552.3,99040914.6,40133.4,25918952.0,hammer,0.792327,0.000321,0.207352
552.4,99040460.3,40014.4,25919525.3,hammer,0.792324,0.000320,0.207356
552.5,99040007.4,39895.7,25920097.0,hammer,0.792320,0.000319,0.207361
552.6,99039555.8,39777.3,25920666.9,hammer,0.792316,0.000318,0.207365
552.7,99039105.6,39659.3,25921235.2,hammer,0.792313,0.000317,0.207370
552.8,99038656.7,39541.6,25921801.7,hammer,0.792309,0.000316,0.207374
552.9,99038209.1,39424.3,25922366.6,hammer,0.792306,0.000315,0.207379
553.0,99037762.9,39307.3,25922929.8,hammer,0.792302,0.000314,0.207383
553.1,99037318.0,39190.7,25923491.3,hammer,0.792299,0.000314,0.207388
553.2,99036874.4,39074.4,25924051.2,hammer,0.792295,0.000313,0.207392
553.3,99036432.1,38958.5,25924609.4,hammer,0.792291,0.000312,0.207397
553.4,99035991.2,38842.9,25925166.0,hammer,0.792288,0.000311,0.207401
553.5,99035551.5,38727.6,25925720.9,hammer,0.792284,0.000310,0.207406
553.6,99035113.2,38612.7,25926274.1,hammer,0.792281,0.000309,0.207410
553.7,99034676.2,38498.1,25926825.7,hammer,0.792277,0.000308,0.207415
553.8,99034240.5,38383.9,25927375.7,hammer,0.792274,0.000307,0.207419
553.9,99033806.0,38270.0,25927924.0,hammer,0.792270,0.000306,0.207423
554.0,99033372.9,38156.4,25928470.7,hammer,0.792267,0.000305,0.207428
554.1,99032941.0,38043.2,25929015.8,hammer,0.792264,0.000304,0.207432
554.2,99032510.4,37930.3,25929559.3,hammer,0.792260,0.000303,0.207436
554.3,99032081.1,37817.7,25930101.2,hammer,0.792257,0.000303,0.207441
554.4,99031653.1,37705.5,25930641.4,hammer,0.792253,0.000302,0.207445
554.5,99031226.4,37593.6,25931180.1,hammer,0.792250,0.000301,0.207449
554.6,99030800.9,37482.0,25931717.1,hammer,0.792246,0.000300,0.207454
554.7,99030376.7,37370.7,25932252.6,hammer,0.792243,0.000299,0.207458
554.8,99029953.7,37259.8,25932786.4,hammer,0.792240,0.000298,0.207462
554.9,99029532.0,37149.2,25933318.7,hammer,0.792236,0.000297,0.207467
555.0,99029111.6,37039.0,25933849.4,hammer,0.792233,0.000296,0.207471
555.1,99028692.4,36929.0,25934378.6,hammer,0.792230,0.000295,0.207475
555.2,99028274.5,36819.4,25934906.1,hammer,0.792226,0.000295,0.207479
555.3,99027857.8,36710.1,25935432.1,hammer,0.792223,0.000294,0.207483
555.4,99027442.3,36601.2,25935956.5,hammer,0.792220,0.000293,0.207488
555.5,99027028.1,36492.5,25936479.4,hammer,0.792216,0.000292,0.207492
555.6,99026615.1,36384.2,25937000.7,hammer,0.792213,0.000291,0.207496
555.7,99026203.3,36276.2,25937520.5,hammer,0.792210,0.000290,0.207500
555.8,99025792.7,36168.5,25938038.7,hammer,0.792206,0.000289,0.207504
555.9,99025383.4,36061.2,25938555.4,hammer,0.792203,0.000288,0.207508
556.0,99024975.3,35954.1,25939070.6,hammer,0.792200,0.000288,0.207513
556.1,99024568.4,35847.4,25939584.2,hammer,0.792197,0.000287,0.207517
556.2,99024162.7,35741.0,25940096.3,hammer,0.792193,0.000286,0.207521
556.3,99023758.2,35634.9,25940606.9,hammer,0.792190,0.000285,0.207525
556.4,99023355.0,35529.1,25941116.0,hammer,0.792187,0.000284,0.207529
556.5,99022952.9,35423.6,25941623.5,hammer,0.792184,0.000283,0.207533
556.6,99022552.0,35318.4,25942129.6,hammer,0.792180,0.000283,0.207537
556.7,99022152.3,35213.6,25942634.1,hammer,0.792177,0.000282,0.207541
556.8,99021753.8,35109.0,25943137.2,hammer,0.792174,0.000281,0.207545
556.9,99021356.5,35004.8,25943638.7,hammer,0.792171,0.000280,0.207549
557.0,99020960.3,34900.9,25944138.8,hammer,0.792168,0.000279,0.207553
557.1,99020565.4,34797.2,25944637.4,hammer,0.792165,0.000278,0.207557
557.2,99020171.6,34693.9,25945134.5,hammer,0.792161,0.000278,0.207561
557.3,99019779.0,34590.9,25945630.1,hammer,0.792158,0.000277,0.207565
557.4,99019387.5,34488.2,25946124.3,hammer,0.792155,0.000276,0.207569
557.5,99018997.2,34385.8,25946617.0,hammer,0.792152,0.000275,0.207573
557.6,99018608.1,34283.7,25947108.2,hammer,0.792149,0.000274,0.207577
557.7,99018220.1,34181.9,25947598.0,hammer,0.792146,0.000273,0.207581
557.8,99017833.3,34080.4,25948086.3,hammer,0.792143,0.000273,0.207585
557.9,99017447.7,33979.2,25948573.1,hammer,0.792140,0.000272,0.207589
558.0,99017063.1,33878.3,25949058.5,hammer,0.792137,0.000271,0.207592
558.1,99016679.8,33777.7,25949542.5,hammer,0.792133,0.000270,0.207596
558.2,99016297.5,33677.4,25950025.1,hammer,0.792130,0.000269,0.207600
558.3,99015916.4,33577.4,25950506.2,hammer,0.792127,0.000269,0.207604
558.4,99015536.5,33477.7,25950985.8,hammer,0.792124,0.000268,0.207608
558.5,99015157.6,33378.3,25951464.1,hammer,0.792121,0.000267,0.207612
558.6,99014779.9,33279.2,25951940.9,hammer,0.792118,0.000266,0.207616
558.7,99014403.3,33180.3,25952416.3,hammer,0.792115,0.000265,0.207619
558.8,99014027.9,33081.8,25952890.3,hammer,0.792112,0.000265,0.207623
558.9,99013653.5,32983.5,25953362.9,hammer,0.792109,0.000264,0.207627
559.0,99013280.3,32885.6,25953834.1,hammer,0.792106,0.000263,0.207631
559.1,99012908.2,32787.9,25954303.9,hammer,0.792103,0.000262,0.207634
559.2,99012537.1,32690.5,25954772.3,hammer,0.792100,0.000262,0.207638
559.3,99012167.2,32593.4,25955239.3,hammer,0.792097,0.000261,0.207642
559.4,99011798.4,32496.6,25955705.0,hammer,0.792094,0.000260,0.207646
559.5,99011430.7,32400.1,25956169.2,hammer,0.792091,0.000259,0.207649
559.6,99011064.1,32303.9,25956632.0,hammer,0.792089,0.000258,0.207653
559.7,99010698.5,32207.9,25957093.5,hammer,0.792086,0.000258,0.207657
559.8,99010334.1,32112.3,25957553.6,hammer,0.792083,0.000257,0.207660
559.9,99009970.7,32016.9,25958012.4,hammer,0.792080,0.000256,0.207664
560.0,99009608.4,31921.8,25958469.8,hammer,0.792077,0.000255,0.207668
560.1,99009247.2,31827.0,25958925.8,hammer,0.792074,0.000255,0.207671
560.2,99008887.1,31732.4,25959380.5,hammer,0.792071,0.000254,0.207675
560.3,99008528.0,31638.2,25959833.8,hammer,0.792068,0.000253,0.207679
560.4,99008170.0,31544.2,25960285.8,hammer,0.792065,0.000252,0.207682
560.5,99007813.1,31450.5,25960736.4,hammer,0.792063,0.000252,0.207686
560.6,99007457.2,31357.1,25961185.7,hammer,0.792060,0.000251,0.207689
560.7,99007102.4,31263.9,25961633.6,hammer,0.792057,0.000250,0.207693
560.8,99006748.7,31171.1,25962080.3,hammer,0.792054,0.000249,0.207697
560.9,99006396.0,31078.5,25962525.6,hammer,0.792051,0.000249,0.207700
561.0,99006044.3,30986.1,25962969.5,hammer,0.792048,0.000248,0.207704
561.1,99005693.7,30894.1,25963412.2,hammer,0.792046,0.000247,0.207707
561.2,99005344.1,30802.3,25963853.6,hammer,0.792043,0.000246,0.207711
561.3,99004995.6,30710.8,25964293.6,hammer,0.792040,0.000246,0.207714
561.4,99004648.1,30619.6,25964732.3,hammer,0.792037,0.000245,0.207718
561.5,99004301.7,30528.6,25965169.7,hammer,0.792034,0.000244,0.207721
561.6,99003956.3,30437.9,25965605.9,hammer,0.792032,0.000244,0.207725
561.7,99003611.9,30347.5,25966040.7,hammer,0.792029,0.000243,0.207728
561.8,99003268.5,30257.3,25966474.2,hammer,0.792026,0.000242,0.207732
561.9,99002926.1,30167.4,25966906.5,hammer,0.792023,0.000241,0.207735
562.0,99002584.8,30077.8,25967337.4,hammer,0.792021,0.000241,0.207739
562.1,99002244.5,29988.4,25967767.1,hammer,0.792018,0.000240,0.207742
562.2,99001905.2,29899.3,25968195.5,hammer,0.792015,0.000239,0.207746
562.3,99001566.9,29810.5,25968622.6,hammer,0.792013,0.000238,0.207749
562.4,99001229.6,29721.9,25969048.5,hammer,0.792010,0.000238,0.207752
562.5,99000893.3,29633.6,25969473.1,hammer,0.792007,0.000237,0.207756
562.6,99000558.0,29545.5,25969896.4,hammer,0.792004,0.000236,0.207759
562.7,99000223.7,29457.7,25970318.5,hammer,0.792002,0.000236,0.207763
562.8,98999890.4,29370.2,25970739.3,hammer,0.791999,0.000235,0.207766
562.9,98999558.1,29282.9,25971158.9,hammer,0.791996,0.000234,0.207769
563.0,98999226.8,29195.9,25971577.2,hammer,0.791994,0.000234,0.207773
563.1,98998896.5,29109.2,25971994.3,hammer,0.791991,0.000233,0.207776
563.2,98998567.2,29022.7,25972410.2,hammer,0.791989,0.000232,0.207779
563.3,98998238.8,28936.4,25972824.8,hammer,0.791986,0.000231,0.207783
563.4,98997911.4,28850.4,25973238.2,hammer,0.791983,0.000231,0.207786
563.5,98997585.0,28764.7,25973650.3,hammer,0.791981,0.000230,0.207789
563.6,98997259.5,28679.2,25974061.2,hammer,0.791978,0.000229,0.207792
563.7,98996935.1,28594.0,25974470.9,hammer,0.791975,0.000229,0.207796
563.8,98996611.6,28509.0,25974879.4,hammer,0.791973,0.000228,0.207799
563.9,98996289.0,28424.3,25975286.7,hammer,0.791970,0.000227,0.207802
564.0,98995967.4,28339.8,25975692.8,hammer,0.791968,0.000227,0.207806
564.1,98995646.8,28255.6,25976097.6,hammer,0.791965,0.000226,0.207809
564.2,98995327.1,28171.6,25976501.3,hammer,0.791963,0.000225,0.207812
564.3,98995008.4,28087.9,25976903.7,hammer,0.791960,0.000225,0.207815
564.4,98994690.6,28004.4,25977305.0,hammer,0.791958,0.000224,0.207818
564.5,98994373.8,27921.2,25977705.0,hammer,0.791955,0.000223,0.207822
564.6,98994057.9,27838.2,25978103.9,hammer,0.791952,0.000223,0.207825
564.7,98993742.9,27755.5,25978501.6,hammer,0.791950,0.000222,0.207828
564.8,98993428.9,27673.0,25978898.1,hammer,0.791947,0.000221,0.207831
564.9,98993115.8,27590.7,25979293.4,hammer,0.791945,0.000221,0.207834
565.0,98992803.7,27508.7,25979687.6,hammer,0.791942,0.000220,0.207838
565.1,98992492.5,27427.0,25980080.6,hammer,0.791940,0.000219,0.207841
565.2,98992182.2,27345.4,25980472.4,hammer,0.791937,0.000219,0.207844
565.3,98991872.8,27264.2,25980863.0,hammer,0.791935,0.000218,0.207847
565.4,98991564.4,27183.1,25981252.5,hammer,0.791933,0.000217,0.207850
565.5,98991256.8,27102.3,25981640.8,hammer,0.791930,0.000217,0.207853
565.6,98990950.2,27021.8,25982028.0,hammer,0.791928,0.000216,0.207856
565.7,98990644.5,26941.4,25982414.0,hammer,0.791925,0.000216,0.207859
565.8,98990339.7,26861.4,25982798.9,hammer,0.791923,0.000215,0.207862
565.9,98990035.8,26781.5,25983182.7,hammer,0.791920,0.000214,0.207865
566.0,98989732.9,26701.9,25983565.2,hammer,0.791918,0.000214,0.207869
566.1,98989430.8,26622.5,25983946.7,hammer,0.791915,0.000213,0.207872
566.2,98989129.6,26543.4,25984327.0,hammer,0.791913,0.000212,0.207875
566.3,98988829.3,26464.5,25984706.2,hammer,0.791911,0.000212,0.207878
566.4,98988529.9,26385.8,25985084.3,hammer,0.791908,0.000211,0.207881
566.5,98988231.4,26307.4,25985461.2,hammer,0.791906,0.000210,0.207884
566.6,98987933.8,26229.2,25985837.0,hammer,0.791903,0.000210,0.207887
566.7,98987637.1,26151.2,25986211.7,hammer,0.791901,0.000209,0.207890
566.8,98987341.2,26073.5,25986585.3,hammer,0.791899,0.000209,0.207893
566.9,98987046.3,25995.9,25986957.8,hammer,0.791896,0.000208,0.207896
567.0,98986752.2,25918.7,25987329.2,hammer,0.791894,0.000207,0.207899
567.1,98986459.0,25841.6,25987699.4,hammer,0.791892,0.000207,0.207902
567.2,98986166.6,25764.8,25988068.6,hammer,0.791889,0.000206,0.207905
567.3,98985875.2,25688.2,25988436.7,hammer,0.791887,0.000206,0.207907
567.4,98985584.5,25611.8,25988803.6,hammer,0.791885,0.000205,0.207910
567.5,98985294.8,25535.7,25989169.5,hammer,0.791882,0.000204,0.207913
